train_set,stim_id,sums_feat,category,correct_key,gen_file,train_item,train_runs.thisRepN,train_runs.thisTrialN,train_runs.thisN,train_runs.thisIndex,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,test_runs.thisRepN,test_runs.thisTrialN,test_runs.thisN,test_runs.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,welcome_key.keys,welcome_key.rt,welcome_key.started,welcome_key.stopped,train_inst1_key.keys,train_inst1_key.rt,train_inst2_key.keys,train_inst2_key.rt,train_begin_key.keys,train_begin_key.rt,train_key.keys,train_key.corr,train_key.rt,break_key.keys,break_key.rt,key_resp.keys,key_resp.rt,test_inst1_key.keys,test_inst1_key.rt,test_inst2_key.keys,test_inst2_key.rt,test_begin_key.keys,test_begin_key.rt,test_key.keys,test_key.corr,test_key.rt,test_end_key.keys,demo_inst1_key.keys,form.questionWidth,form.type,form.respWidth,form.itemText,form.index,form.font,form.markerColor,form.response,form.rt,form_key.keys,demo_inst2_key.keys,gender_string,age_string,demo4_key.keys,typedWord,participant,session,date,expName,psychopyVersion,frameRate,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,8,categoryA,f,,,0,0,0,6,0,12,12,5,,,,,,,,,,,,,,,,,,,f,1,0.18280787486582994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,2,categoryB,j,,,0,0,0,6,0,13,13,8,,,,,,,,,,,,,,,,,,,j,1,0.11620975006371737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,2,categoryB,j,,,0,0,0,6,1,0,14,12,,,,,,,,,,,,,,,,,,,f,0,0.05390645796433091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,8,categoryA,f,,,0,0,0,6,1,1,15,1,,,,,,,,,,,,,,,,,,,f,1,0.0813099998049438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,8,categoryA,f,,,0,0,0,6,1,2,16,0,,,,,,,,,,,,,,,,,,,f,1,0.1153688330668956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,8,categoryA,f,,,0,0,0,6,1,3,17,5,,,,,,,,,,,,,,,,,,,f,1,0.3333840419072658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,6,categoryA,f,,,0,0,0,6,1,4,18,2,,,,,,,,,,,,,,,,,,,j,0,0.39000120805576444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,6,categoryA,f,,,0,0,0,6,1,5,19,3,,,,,,,,,,,,,,,,,,,j,0,0.30556745803914964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,4,categoryB,j,,,0,0,0,6,1,6,20,13,,,,,,,,,,,,,,,,,,,j,1,0.5845021670684218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,4,categoryB,j,,,0,0,0,6,1,7,21,10,,,,,,,,,,,,,,,,,,,f,0,0.6919535421766341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,6,categoryA,f,,,0,0,0,6,1,8,22,6,,,,,,,,,,,,,,,,,,,f,1,0.44389370805583894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 1 1 1 1 1 1 1 1 0,2,categoryB,j,,,0,0,0,6,1,9,23,7,,,,,,,,,,,,,,,,,,,f,0,0.7833842921536416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,8,categoryA,f,,,0,0,0,6,1,10,24,4,,,,,,,,,,,,,,,,,,,f,1,1.2860773331485689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,2,categoryB,j,,,0,0,0,6,1,11,25,11,,,,,,,,,,,,,,,,,,,j,1,1.231446625199169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,4,categoryB,j,,,0,0,0,6,1,12,26,9,,,,,,,,,,,,,,,,,,,f,0,0.7801314580719918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,2,categoryB,j,,,0,0,0,6,1,13,27,8,,,,,,,,,,,,,,,,,,,j,1,1.8026694171130657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,8,categoryA,f,,,0,0,0,6,2,0,28,4,,,,,,,,,,,,,,,,,,,j,0,1.2561472079250962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,2,categoryB,j,,,0,0,0,6,2,1,29,11,,,,,,,,,,,,,,,,,,,f,0,0.9154515829868615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,6,categoryA,f,,,0,0,0,6,2,2,30,3,,,,,,,,,,,,,,,,,,,j,0,1.2778902500867844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,2,categoryB,j,,,0,0,0,6,2,3,31,8,,,,,,,,,,,,,,,,,,,f,0,0.7603940409608185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,6,categoryA,f,,,0,0,0,6,2,4,32,6,,,,,,,,,,,,,,,,,,,j,0,0.5357496659271419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,8,categoryA,f,,,0,0,0,6,2,5,33,0,,,,,,,,,,,,,,,,,,,f,1,1.3038884170819074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,4,categoryB,j,,,0,0,0,6,2,6,34,9,,,,,,,,,,,,,,,,,,,j,1,1.1207976669538766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,4,categoryB,j,,,0,0,0,6,2,7,35,10,,,,,,,,,,,,,,,,,,,f,0,0.9375705828424543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 1 1 1 1 1 1 1 1 0,2,categoryB,j,,,0,0,0,6,2,8,36,7,,,,,,,,,,,,,,,,,,,j,1,0.9613087081816047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,4,categoryB,j,,,0,0,0,6,2,9,37,13,,,,,,,,,,,,,,,,,,,f,0,0.5847271669190377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,2,categoryB,j,,,0,0,0,6,2,10,38,12,,,,,,,,,,,,,,,,,,,j,1,1.439186125062406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,8,categoryA,f,,,0,0,0,6,2,11,39,5,,,,,,,,,,,,,,,,,,,f,1,0.6994560419116169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,6,categoryA,f,,,0,0,0,6,2,12,40,2,,,,,,,,,,,,,,,,,,,j,0,0.44489920791238546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,8,categoryA,f,,,0,0,0,6,2,13,41,1,,,,,,,,,,,,,,,,,,,j,0,1.0406565831508487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,space,23.373641041805968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,2,categoryB,j,,,0,1,1,0,0,0,0,12,,,,,,,,,,,,,,,,,,,f,0,0.8078021670226008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,4,categoryB,j,,,0,1,1,0,0,1,1,10,,,,,,,,,,,,,,,,,,,j,1,0.46882808301597834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,2,categoryB,j,,,0,1,1,0,0,2,2,8,,,,,,,,,,,,,,,,,,,j,1,0.6000183750875294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,4,categoryB,j,,,0,1,1,0,0,3,3,13,,,,,,,,,,,,,,,,,,,f,0,0.3976899581030011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,2,categoryB,j,,,0,1,1,0,0,4,4,11,,,,,,,,,,,,,,,,,,,j,1,0.49139691703021526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,6,categoryA,f,,,0,1,1,0,0,5,5,2,,,,,,,,,,,,,,,,,,,j,0,0.509162750095129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 1 1 1 1 1 1 1 1 0,2,categoryB,j,,,0,1,1,0,0,6,6,7,,,,,,,,,,,,,,,,,,,j,1,0.5017745830118656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,8,categoryA,f,,,0,1,1,0,0,7,7,5,,,,,,,,,,,,,,,,,,,f,1,0.5768709999974817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,8,categoryA,f,,,0,1,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,f,1,0.654987792018801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,6,categoryA,f,,,0,1,1,0,0,9,9,3,,,,,,,,,,,,,,,,,,,j,0,0.6992946250829846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,6,categoryA,f,,,0,1,1,0,0,10,10,6,,,,,,,,,,,,,,,,,,,f,1,0.7657482919748873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,8,categoryA,f,,,0,1,1,0,0,11,11,1,,,,,,,,,,,,,,,,,,,f,1,0.6203173329122365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,4,categoryB,j,,,0,1,1,0,0,12,12,9,,,,,,,,,,,,,,,,,,,f,0,0.6497914160136133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,8,categoryA,f,,,0,1,1,0,0,13,13,4,,,,,,,,,,,,,,,,,,,f,1,0.5817812499590218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,4,categoryB,j,,,0,1,1,0,1,0,14,13,,,,,,,,,,,,,,,,,,,j,1,0.5163780408911407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,8,categoryA,f,,,0,1,1,0,1,1,15,0,,,,,,,,,,,,,,,,,,,f,1,0.3904553330503404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,8,categoryA,f,,,0,1,1,0,1,2,16,1,,,,,,,,,,,,,,,,,,,f,1,0.5418859170749784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,6,categoryA,f,,,0,1,1,0,1,3,17,3,,,,,,,,,,,,,,,,,,,j,0,0.49421083298511803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,8,categoryA,f,,,0,1,1,0,1,4,18,5,,,,,,,,,,,,,,,,,,,f,1,0.6004199581220746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,4,categoryB,j,,,0,1,1,0,1,5,19,9,,,,,,,,,,,,,,,,,,,f,0,0.5180667501408607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,6,categoryA,f,,,0,1,1,0,1,6,20,6,,,,,,,,,,,,,,,,,,,j,0,0.8386664169374853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,8,categoryA,f,,,0,1,1,0,1,7,21,4,,,,,,,,,,,,,,,,,,,f,1,0.23466437519527972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 1 1 1 1 1 1 1 1 0,2,categoryB,j,,,0,1,1,0,1,8,22,7,,,,,,,,,,,,,,,,,,,j,1,0.3746195419225842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,4,categoryB,j,,,0,1,1,0,1,9,23,10,,,,,,,,,,,,,,,,,,,f,0,0.11656637489795685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,2,categoryB,j,,,0,1,1,0,1,10,24,12,,,,,,,,,,,,,,,,,,,j,1,0.4447793329600245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,2,categoryB,j,,,0,1,1,0,1,11,25,8,,,,,,,,,,,,,,,,,,,j,1,0.5923088330309838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,6,categoryA,f,,,0,1,1,0,1,12,26,2,,,,,,,,,,,,,,,,,,,f,1,0.958840916864574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,2,categoryB,j,,,0,1,1,0,1,13,27,11,,,,,,,,,,,,,,,,,,,j,1,0.6622055841144174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,2,categoryB,j,,,0,1,1,0,2,0,28,8,,,,,,,,,,,,,,,,,,,j,1,0.6019477499648929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,8,categoryA,f,,,0,1,1,0,2,1,29,1,,,,,,,,,,,,,,,,,,,f,1,0.5813911252189428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,4,categoryB,j,,,0,1,1,0,2,2,30,13,,,,,,,,,,,,,,,,,,,j,1,0.46007066685706377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,2,categoryB,j,,,0,1,1,0,2,3,31,12,,,,,,,,,,,,,,,,,,,j,1,0.38260529190301895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,2,categoryB,j,,,0,1,1,0,2,4,32,11,,,,,,,,,,,,,,,,,,,j,1,0.5819733329117298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,4,categoryB,j,,,0,1,1,0,2,5,33,10,,,,,,,,,,,,,,,,,,,f,0,0.6534084158483893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,6,categoryA,f,,,0,1,1,0,2,6,34,6,,,,,,,,,,,,,,,,,,,j,0,0.969542833045125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,6,categoryA,f,,,0,1,1,0,2,7,35,2,,,,,,,,,,,,,,,,,,,f,1,0.7921142498962581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,8,categoryA,f,,,0,1,1,0,2,8,36,4,,,,,,,,,,,,,,,,,,,f,1,0.5338902089279145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2021_Sep_15_1145,joplin1,2021.2.3,60.13046826144607,
