train_set,stim_id,sums_feat,category,correct_key,gen_file,train_item,train_runs.thisRepN,train_runs.thisTrialN,train_runs.thisN,train_runs.thisIndex,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,test_runs.thisRepN,test_runs.thisTrialN,test_runs.thisN,test_runs.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,welcome_key.keys,welcome_key.rt,welcome_key.started,welcome_key.stopped,train_inst1_key.keys,train_inst1_key.rt,train_inst2_key.keys,train_inst2_key.rt,train_begin_key.keys,train_begin_key.rt,train_key.keys,train_key.corr,train_key.rt,break_key.keys,break_key.rt,key_resp.keys,key_resp.rt,test_inst1_key.keys,test_inst1_key.rt,test_inst2_key.keys,test_inst2_key.rt,test_begin_key.keys,test_begin_key.rt,test_key.keys,test_key.corr,test_key.rt,test_end_key.keys,test_end_key.rt,demo_inst1_key.keys,demo_inst1_key.rt,form.questionWidth,form.type,form.respWidth,form.itemText,form.index,form.font,form.markerColor,form.response,form.rt,form_key.keys,form_key.rt,demo_inst2_key.keys,demo_inst2_key.rt,gender_string,age_string,demo4_key.keys,demo4_key.rt,typedWord,participant,session,date,expName,psychopyVersion,frameRate,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,8,categoryA,f,,,0,5,5,1,1,4,18,12,,,,,,,,,,,,,,,,,,,j,0,0.32778370900086884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,6,categoryA,f,,,0,5,5,1,1,5,19,10,,,,,,,,,,,,,,,,,,,f,1,0.4888894999985496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,4,categoryB,j,,,0,5,5,1,1,6,20,2,,,,,,,,,,,,,,,,,,,f,0,0.7328881670000555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,2,categoryB,j,,,0,5,5,1,1,7,21,4,,,,,,,,,,,,,,,,,,,j,1,0.3328630409996549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,2,categoryB,j,,,0,5,5,1,1,8,22,0,,,,,,,,,,,,,,,,,,,j,1,0.7364319580010488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,8,categoryA,f,,,0,5,5,1,1,9,23,11,,,,,,,,,,,,,,,,,,,f,1,1.1120657499996014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,4,categoryB,j,,,0,5,5,1,1,10,24,3,,,,,,,,,,,,,,,,,,,j,1,0.5338887920006528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,4,categoryB,j,,,0,5,5,1,1,11,25,6,,,,,,,,,,,,,,,,,,,j,1,0.5875864580011694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,2,categoryB,j,,,0,5,5,1,1,12,26,5,,,,,,,,,,,,,,,,,,,f,0,0.5902482500005135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,2,categoryB,j,,,0,5,5,1,1,13,27,1,,,,,,,,,,,,,,,,,,,j,1,0.26194808299987926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,2,categoryB,j,,,0,5,5,1,2,0,28,4,,,,,,,,,,,,,,,,,,,j,1,0.30641362499954994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,2,categoryB,j,,,0,5,5,1,2,1,29,1,,,,,,,,,,,,,,,,,,,j,1,0.30590933299936296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,8,categoryA,f,,,0,5,5,1,2,2,30,8,,,,,,,,,,,,,,,,,,,f,1,0.16853891699975065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,4,categoryB,j,,,0,5,5,1,2,3,31,6,,,,,,,,,,,,,,,,,,,j,1,0.23888654200163728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,8,categoryA,f,,,0,5,5,1,2,4,32,11,,,,,,,,,,,,,,,,,,,f,1,0.2791374580010597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,6,categoryA,f,,,0,5,5,1,2,5,33,10,,,,,,,,,,,,,,,,,,,j,0,0.20655620800062025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,2,categoryB,j,,,0,5,5,1,2,6,34,0,,,,,,,,,,,,,,,,,,,j,1,0.2782508330001292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,002,2021_Sep_10_1053,joplin1,2021.2.3,59.96619405799938,
